# Chunk-averaged data for fix g_avg and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
50000 240 51540.000000000015
  204 0.847917 198.08 294.97
  205 0.852083 234.116 299.917
  206 0.85625 211.804 301.335
  207 0.860417 203.334 300.809
  208 0.864583 232.666 301.129
  209 0.86875 198.008 302.342
  210 0.872917 230.846 300.889
  211 0.877083 214.056 303.967
  212 0.88125 201.752 301.379
  213 0.885417 223.338 300.587
  214 0.889583 198.112 299.959
  215 0.89375 230.93 299.491
  216 0.897917 208.958 300.286
  217 0.902083 206.754 297.098
  218 0.90625 223.246 298.374
  219 0.910417 198.392 301.693
  220 0.914583 232.268 302.523
  221 0.91875 212.264 299.561
  222 0.922917 211.076 298.594
  223 0.927083 220 294.949
  224 0.93125 198.246 289.856
  225 0.935417 231.128 292.639
  226 0.939583 216.522 291.456
  227 0.94375 200.104 293.697
  228 0.947917 232 294.718
  229 0.952083 199.96 299.803
  230 0.95625 230.414 301.866
  231 0.960417 213.616 297.611
  232 0.964583 198.01 297.499
  233 0.96875 220 293.643
  234 0.972917 201.2 293.666
  235 0.977083 231.768 293.463
  236 0.98125 211.638 295.444
  237 0.985417 206.084 294.141
  238 0.989583 223.31 293.249
  239 0.99375 207.492 288.621
  240 0.997917 230.694 291.857
3950000 240 51539.99999999999
  1 0.00208333 226.802 292.78
  2 0.00625 203.396 295.269
  3 0.0104167 226.708 296.303
  4 0.0145833 198.012 298.121
  5 0.01875 214.05 299.927
  6 0.0229167 231.802 297.932
  7 0.0270833 203.306 300.787
  8 0.03125 232.83 304.263
  9 0.0354167 198 307.458
  10 0.0395833 207.468 300.83
  11 0.04375 236.998 302.247
  12 0.0479167 201.97 300
  13 0.0520833 223.564 300.676
  14 0.05625 198.002 301.527
  15 0.0604167 211.794 302.349
  16 0.0645833 228.148 302.031
  17 0.06875 206.438 298.616
  18 0.0729167 223.618 293.947
  19 0.0770833 198.012 296.475
  20 0.08125 220 299.11
  21 0.0854167 224.844 297.461
  22 0.0895833 211.144 299.974
  23 0.09375 220 296.431
  24 0.0979167 198.084 298.205
  25 0.102083 224.568 300.351
  26 0.10625 223.154 299.33
  27 0.110417 200.194 301.231
  28 0.114583 232 296.818
  29 0.11875 199.216 294.879
  30 0.122917 226.92 297.821
  31 0.127083 217.838 296.073
  32 0.13125 198.026 293.911
  33 0.135417 220 296.949
  34 0.139583 199.552 297.398
  35 0.14375 230.92 295.617
  36 0.147917 213.936 297.579
  37 0.152083 206.282 298.11
  38 0.15625 223.31 300.792
  39 0.160417 206.492 300.21
  40 0.164583 225.812 298.089
  41 0.16875 223.514 296.434
  42 0.172917 203.676 296.963
  43 0.177083 226.506 295.289
  44 0.18125 198.142 299.329
  45 0.185417 222.998 298.672
  46 0.189583 222.794 299.039
  47 0.19375 203.554 295.023
  48 0.197917 232.512 298.552
  49 0.202083 198.024 296.994
  50 0.20625 216.268 302.046
  51 0.210417 228.232 301.897
  52 0.214583 202.042 299.689
  53 0.21875 223.434 295.798
  54 0.222917 198.01 298.252
  55 0.227083 219.682 293.335
  56 0.23125 220.266 299.278
  57 0.235417 206.648 296.824
  58 0.239583 223.394 296.122
  59 0.24375 198.006 299.191
  60 0.247917 221.594 294.593
  61 0.252083 223.256 296.306
  62 0.25625 211.144 297.47
  63 0.260417 220 300.313
  64 0.264583 198.002 301.485
  65 0.26875 220.608 302.646
  66 0.272917 227.07 301.137
  67 0.277083 200.32 301.191
  68 0.28125 232 300.434
  69 0.285417 199.082 297.912
  70 0.289583 216.004 300.417
  71 0.29375 228.898 301.451
  72 0.297917 198.016 300.927
  73 0.302083 220 300.954
  74 0.30625 199.132 305.981
  75 0.310417 222.086 300.552
  76 0.314583 223.232 302.9
  77 0.31875 205.952 300.337
  78 0.322917 223.598 301.737
  79 0.327083 205.486 303.047
  80 0.33125 218.55 304.417
  81 0.335417 231.946 300.837
  82 0.339583 202.84 298.784
  83 0.34375 227.178 302.323
  84 0.347917 198 298.442
  85 0.352083 215.064 298.963
  86 0.35625 230.914 305.307
  87 0.360417 202.816 305.738
  88 0.364583 233.206 302.638
  89 0.36875 198 298.158
  90 0.372917 216.67 298.862
  91 0.377083 228.174 299.494
  92 0.38125 201.576 296.398
  93 0.385417 223.58 293.112
  94 0.389583 198.004 295.767
  95 0.39375 220.02 295.331
  96 0.397917 219.96 300.92
  97 0.402083 206.756 300.314
  98 0.40625 223.26 303.519
  99 0.410417 198.376 301.84
  100 0.414583 224.768 301.045
  101 0.41875 219.504 299.275
  102 0.422917 211.352 303.613
  103 0.427083 220 301.543
  104 0.43125 199.134 299.603
  105 0.435417 226.116 299.011
  106 0.439583 220.236 300.777
  107 0.44375 200.514 307.866
  108 0.447917 232 306.401
  109 0.452083 199.42 303.193
  110 0.45625 222.806 302.992
  111 0.460417 221.462 305.085
  112 0.464583 198.312 303.517
  113 0.46875 220 305.903
  114 0.472917 199.838 304.703
  115 0.477083 227.904 303.411
  116 0.48125 216.638 303.479
  117 0.485417 206.25 297.917
  118 0.489583 223.37 301.37
  119 0.49375 206.512 303.885
  120 0.497917 224.356 302.033
  121 0.502083 224.51 299.948
  122 0.50625 203.93 300.306
  123 0.510417 226.692 301.63
  124 0.514583 198.304 300.024
  125 0.51875 214.794 303.167
  126 0.522917 229.378 302.665
  127 0.527083 204.878 303.959
  128 0.53125 232.646 302.507
  129 0.535417 198.206 296.113
  130 0.539583 210.502 295.104
  131 0.54375 230.392 295.663
  132 0.547917 205.642 298.124
  133 0.552083 223.258 301.362
  134 0.55625 198.378 303.586
  135 0.560417 213.124 301.067
  136 0.564583 224.086 301.987
  137 0.56875 209.248 304.428
  138 0.572917 223.164 302.966
  139 0.577083 200.306 296.562
  140 0.58125 219.766 300.064
  141 0.585417 221.954 302.024
  142 0.589583 211.974 299.147
  143 0.59375 220 300.195
  144 0.597917 201.3 302.077
  145 0.602083 220.602 300.291
  146 0.60625 223.05 301.479
  147 0.610417 201.048 302.749
  148 0.614583 232 302.897
  149 0.61875 202.018 300.662
  150 0.622917 221.628 303.009
  151 0.627083 220.174 305.718
  152 0.63125 198.18 304.238
  153 0.635417 220 301.005
  154 0.639583 202.12 300.522
  155 0.64375 230.758 299.962
  156 0.647917 211.49 301.309
  157 0.652083 206.45 304.992
  158 0.65625 223.182 301.738
  159 0.660417 207.1 303.582
  160 0.664583 228.598 302.432
  161 0.66875 220.256 301.587
  162 0.672917 203.624 302.077
  163 0.677083 226.422 298.459
  164 0.68125 198.266 299.914
  165 0.685417 220.604 302.461
  166 0.689583 224.904 304.195
  167 0.69375 203.778 301.282
  168 0.697917 232.448 299.11
  169 0.702083 198.076 302.57
  170 0.70625 214.802 304.07
  171 0.710417 229.102 302.255
  172 0.714583 202.786 299.977
  173 0.71875 223.234 298.101
  174 0.722917 198.064 302.742
  175 0.727083 216.814 301.119
  176 0.73125 222.612 305.351
  177 0.735417 207.306 299.186
  178 0.739583 223.204 299.132
  179 0.74375 198.532 301.074
  180 0.747917 224.61 301.567
  181 0.752083 219.372 301.184
  182 0.75625 211.486 304.143
  183 0.760417 220 302.22
  184 0.764583 199.178 297.788
  185 0.76875 227.064 304.342
  186 0.772917 219.13 301.116
  187 0.777083 200.628 300.449
  188 0.78125 232 302.796
  189 0.785417 199.56 305.021
  190 0.789583 228.248 300.548
  191 0.79375 216.16 301.755
  192 0.797917 198.032 303.545
  193 0.802083 220 296.509
  194 0.80625 199.776 298.443
  195 0.810417 236.862 298.835
  196 0.814583 207.824 295.814
  197 0.81875 206.248 300.022
  198 0.822917 223.29 303.508
  199 0.827083 206.148 298.483
  200 0.83125 231.534 302.294
  201 0.835417 218.318 297.673
  202 0.839583 203.246 292.331
  203 0.84375 226.754 300.471
  204 0.847917 198.114 300.514
  205 0.852083 230.88 304.995
  206 0.85625 215.006 297.965
  207 0.860417 203.31 293.468
  208 0.864583 232.69 293.529
  209 0.86875 198.106 296.943
  210 0.872917 227.012 300.632
  211 0.877083 217.736 299.795
  212 0.88125 201.786 298.247
  213 0.885417 223.36 296.72
  214 0.889583 198.118 301.269
  215 0.89375 229.158 297.344
  216 0.897917 210.724 299.092
  217 0.902083 206.678 298.437
  218 0.90625 223.322 299.902
  219 0.910417 198.084 300.887
  220 0.914583 233.39 297.525
  221 0.91875 211.45 296.675
  222 0.922917 211.076 293.985
  223 0.927083 220 291.74
  224 0.93125 198.05 296.992
  225 0.935417 230.51 297.568
  226 0.939583 217.154 299.139
  227 0.94375 200.286 302.579
  228 0.947917 232 301.894
  229 0.952083 199.18 296.714
  230 0.95625 224.682 294.057
  231 0.960417 220.066 296.173
  232 0.964583 198.072 292.481
  233 0.96875 220 292.76
  234 0.972917 199.446 298.564
  235 0.977083 230.3 292.541
  236 0.98125 214.604 291.361
  237 0.985417 206.32 289.261
  238 0.989583 223.33 287.16
  239 0.99375 206.326 291.754
  240 0.997917 222.768 293.511
4000000 240 51539.99999999999
  1 0.00208333 215.312 290.533
  2 0.00625 203.44 291.958
  3 0.0104167 226.588 290.491
  4 0.0145833 198.04 295.875
  5 0.01875 225.878 298.124
  6 0.0229167 220.05 296.777
  7 0.0270833 203.216 293.285
  8 0.03125 232.816 296.857
  9 0.0354167 198.008 292.509
  10 0.0395833 221.334 296.711
  11 0.04375 223.518 294.54
  12 0.0479167 201.578 298.459
  13 0.0520833 223.562 298.84
  14 0.05625 198.116 301.387
  15 0.0604167 227.902 295.383
  16 0.0645833 211.98 297.115
  17 0.06875 206.624 298.465
  18 0.0729167 223.378 298.601
  19 0.0770833 198.464 296.719
  20 0.08125 233.446 294.183
  21 0.0854167 211.064 296.173
  22 0.0895833 211.026 301.299
  23 0.09375 220 297.063
  24 0.0979167 198.624 297.278
  25 0.102083 237.754 295.42
  26 0.10625 209.59 297.267
  27 0.110417 200.032 298.327
  28 0.114583 232 301.72
  29 0.11875 200.168 304.192
  30 0.122917 239.702 299.846
  31 0.127083 204.13 297.84
  32 0.13125 198 296.884
  33 0.135417 220.004 303.543
  34 0.139583 201.976 303.122
  35 0.14375 239.8 305.216
  36 0.147917 202.916 301.318
  37 0.152083 206.092 293.889
  38 0.15625 223.212 298.158
  39 0.160417 208.364 301.609
  40 0.164583 237.628 299.414
  41 0.16875 210.006 300.944
  42 0.172917 203.57 305.349
  43 0.177083 226.432 306.137
  44 0.18125 199.384 304.366
  45 0.185417 229.086 299.772
  46 0.189583 215.526 305.746
  47 0.19375 203.588 299.101
  48 0.197917 232.416 294.273
  49 0.202083 199.026 295.353
  50 0.20625 225.17 297.207
  51 0.210417 218.616 298.298
  52 0.214583 201.912 295.662
  53 0.21875 223.276 297.354
  54 0.222917 199.742 295.802
  55 0.227083 227.658 296.853
  56 0.23125 210.6 298.061
  57 0.235417 206.734 300.629
  58 0.239583 223.266 298.2
  59 0.24375 199.162 296.94
  60 0.247917 230.808 301.412
  61 0.252083 212.97 302.178
  62 0.25625 211.06 298.659
  63 0.260417 220 292.767
  64 0.264583 198.568 294.056
  65 0.26875 232.87 291.943
  66 0.272917 214.468 292.588
  67 0.277083 200.094 291.073
  68 0.28125 232 294.773
  69 0.285417 199.452 293.939
  70 0.289583 235.354 297.162
  71 0.29375 209.194 297.73
  72 0.297917 198 301.588
  73 0.302083 220 299.812
  74 0.30625 199.5 299.005
  75 0.310417 238.176 297.87
  76 0.314583 207.016 299.829
  77 0.31875 205.92 295.786
  78 0.322917 223.388 295.714
  79 0.327083 205.982 296.733
  80 0.33125 235.088 297.662
  81 0.335417 214.93 298.466
  82 0.339583 203.122 301.195
  83 0.34375 226.878 299.254
  84 0.347917 198.004 298.23
  85 0.352083 229.258 300.347
  86 0.35625 216.738 302.167
  87 0.360417 203.118 303.11
  88 0.364583 232.882 302.014
  89 0.36875 198 302.933
  90 0.372917 226.104 301.096
  91 0.377083 218.818 307.219
  92 0.38125 201.636 304.107
  93 0.385417 223.442 301.238
  94 0.389583 198.062 299.124
  95 0.39375 229.676 299.604
  96 0.397917 210.262 299.774
  97 0.402083 206.674 297.116
  98 0.40625 223.326 296.601
  99 0.410417 198.276 300.073
  100 0.414583 232.118 298.246
  101 0.41875 212.466 298.686
  102 0.422917 211.14 299.031
  103 0.427083 220 301.358
  104 0.43125 198.544 301.949
  105 0.435417 229.13 305.4
  106 0.439583 217.766 302.698
  107 0.44375 200.56 307.701
  108 0.447917 232 305.162
  109 0.452083 199.328 303.446
  110 0.45625 224.566 299.493
  111 0.460417 219.082 300.078
  112 0.464583 199.024 301.527
  113 0.46875 220 300.059
  114 0.472917 199.792 303.676
  115 0.477083 228.624 299.374
  116 0.48125 214.874 300.299
  117 0.485417 207.498 297.541
  118 0.489583 223.212 304.289
  119 0.49375 206.716 300.186
  120 0.497917 224.16 304.363
  121 0.502083 223.89 300.425
  122 0.50625 204.832 301.614
  123 0.510417 226.402 300.564
  124 0.514583 198.164 303.81
  125 0.51875 215.788 309.274
  126 0.522917 228.65 303.221
  127 0.527083 204.974 309.374
  128 0.53125 232.424 306.134
  129 0.535417 198.022 304.159
  130 0.539583 208.868 299.938
  131 0.54375 232.654 305.261
  132 0.547917 205.074 301.339
  133 0.552083 223.382 303.333
  134 0.55625 198.01 305.422
  135 0.560417 208.612 302.43
  136 0.564583 228.128 300.18
  137 0.56875 209.946 304.506
  138 0.572917 223.304 306.528
  139 0.577083 198.066 302.66
  140 0.58125 210.468 303.945
  141 0.585417 229.538 302.034
  142 0.589583 215.928 301.655
  143 0.59375 220 299.766
  144 0.597917 198.52 302.859
  145 0.602083 214.066 302.598
  146 0.60625 228.056 305.906
  147 0.610417 205.358 306.264
  148 0.614583 232 308.297
  149 0.61875 199.892 306.972
  150 0.622917 214.464 305.053
  151 0.627083 222.72 302.267
  152 0.63125 204.924 303.186
  153 0.635417 220 303.991
  154 0.639583 200.574 308.184
  155 0.64375 218.952 302.275
  156 0.647917 220.92 300.476
  157 0.652083 210.32 294.725
  158 0.65625 223.234 295.927
  159 0.660417 207.416 301.135
  160 0.664583 221.878 300.675
  161 0.66875 222.844 300.527
  162 0.672917 207.566 305.158
  163 0.677083 226.296 300.437
  164 0.68125 198.338 297.75
  165 0.685417 215.118 299.372
  166 0.689583 227.93 299.416
  167 0.69375 206.138 301.152
  168 0.697917 232.476 299.839
  169 0.702083 198.026 300.588
  170 0.70625 210.506 300.722
  171 0.710417 230.36 301.055
  172 0.714583 205.818 306.39
  173 0.71875 223.29 302.397
  174 0.722917 198.08 303.653
  175 0.727083 213.386 304.29
  176 0.73125 225.18 304.978
  177 0.735417 208.176 303.806
  178 0.739583 223.178 300.421
  179 0.74375 198.144 296.954
  180 0.747917 215.078 300.696
  181 0.752083 228.02 298.559
  182 0.75625 212.758 301.652
  183 0.760417 220 300.503
  184 0.764583 198.406 295.565
  185 0.76875 213.578 293.176
  186 0.772917 231.63 294.548
  187 0.777083 202.386 298.435
  188 0.78125 232 299.815
  189 0.785417 199.156 297.154
  190 0.789583 210.96 295.352
  191 0.79375 232.232 295.123
  192 0.797917 199.652 295.037
  193 0.802083 220 299.552
  194 0.80625 199.172 303.739
  195 0.810417 211.542 298.28
  196 0.814583 232.974 295.526
  197 0.81875 206.694 297.143
  198 0.822917 223.618 305.005
  199 0.827083 205.57 304.043
  200 0.83125 211.278 304.804
  201 0.835417 237.83 304.214
  202 0.839583 204.064 304.383
  203 0.84375 227.258 301.465
  204 0.847917 198 300.69
  205 0.852083 203.164 299.198
  206 0.85625 242.188 301.673
  207 0.860417 203.022 300.663
  208 0.864583 233.626 303.062
  209 0.86875 198 304.063
  210 0.872917 203.606 303.764
  211 0.877083 241.026 304.766
  212 0.88125 201.648 298.911
  213 0.885417 223.72 300.648
  214 0.889583 198 302.348
  215 0.89375 217.5 299.532
  216 0.897917 222.498 298.388
  217 0.902083 206.516 302.072
  218 0.90625 223.486 303.108
  219 0.910417 198.004 307.417
  220 0.914583 221.694 307.15
  221 0.91875 223.134 305.254
  222 0.922917 211.168 301.411
  223 0.927083 220 302.393
  224 0.93125 198.016 297.485
  225 0.935417 219.42 298.527
  226 0.939583 228.026 297.592
  227 0.94375 200.538 298.51
  228 0.947917 232 296.996
  229 0.952083 199.206 299.737
  230 0.95625 216.198 296.327
  231 0.960417 228.502 296.532
  232 0.964583 198.094 295.331
  233 0.96875 220 292.409
  234 0.972917 200.034 289.594
  235 0.977083 234.212 292.799
  236 0.98125 210.23 290.291
  237 0.985417 206.278 292.691
  238 0.989583 223.246 289.84
  239 0.99375 206.83 288.219
  240 0.997917 233.83 290.933
4050000 240 51539.99999999999
  1 0.00208333 209.41 292.813
  2 0.00625 203.548 297.065
  3 0.0104167 226.454 299.654
  4 0.0145833 198.108 299.222
  5 0.01875 228.85 298.36
  6 0.0229167 217.036 297.314
  7 0.0270833 203.19 300.507
  8 0.03125 232.816 296.967
  9 0.0354167 198.054 298.65
  10 0.0395833 226.158 302.082
  11 0.04375 218.716 300.243
  12 0.0479167 201.588 296.26
  13 0.0520833 223.484 298.274
  14 0.05625 198.24 302.824
  15 0.0604167 233.054 300.601
  16 0.0645833 206.706 293.053
  17 0.06875 206.694 294.374
  18 0.0729167 223.316 295.006
  19 0.0770833 198.642 292.981
  20 0.08125 235.844 297.01
  21 0.0854167 208.48 293.227
  22 0.0895833 211.024 294.573
  23 0.09375 220 297.605
  24 0.0979167 198.248 300.349
  25 0.102083 236.06 298.227
  26 0.10625 211.604 295.289
  27 0.110417 200.088 296.446
  28 0.114583 232 295.634
  29 0.11875 199.264 293.264
  30 0.122917 234.338 295.181
  31 0.127083 210.386 292.71
  32 0.13125 198.012 296.613
  33 0.135417 220 302.399
  34 0.139583 199.408 298.663
  35 0.14375 236.724 302.452
  36 0.147917 208.428 299.491
  37 0.152083 206.068 298.947
  38 0.15625 223.372 297.225
  39 0.160417 206.1 297.626
  40 0.164583 228.718 298.646
  41 0.16875 221.092 300.103
  42 0.172917 203.386 299.762
  43 0.177083 226.704 302.893
  44 0.18125 198.022 302.135
  45 0.185417 218.258 302.065
  46 0.189583 227.21 301.223
  47 0.19375 203.716 299.072
  48 0.197917 232.794 299.945
  49 0.202083 198.022 299.435
  50 0.20625 208.76 297.994
  51 0.210417 234.788 298.45
  52 0.214583 203.016 299.526
  53 0.21875 223.414 297.165
  54 0.222917 198.002 293.104
  55 0.227083 211.252 296.384
  56 0.23125 228.074 298.508
  57 0.235417 207.278 301.449
  58 0.239583 223.394 297.15
  59 0.24375 198.006 301.855
  60 0.247917 212.274 300.843
  61 0.252083 231.984 293.999
  62 0.25625 211.736 297.875
  63 0.260417 220 295.177
  64 0.264583 198 299.389
  65 0.26875 208.87 299.6
  66 0.272917 237.66 295.009
  67 0.277083 201.464 296.642
  68 0.28125 232.006 296.027
  69 0.285417 199.03 295.768
  70 0.289583 210.722 298.006
  71 0.29375 233.294 297.027
  72 0.297917 198.95 299.116
  73 0.302083 220.004 291.576
  74 0.30625 199.116 292.774
  75 0.310417 218.25 296.214
  76 0.314583 227.084 299.164
  77 0.31875 205.844 300.347
  78 0.322917 223.706 299.789
  79 0.327083 205.446 299.041
  80 0.33125 217.652 299.984
  81 0.335417 232.258 295.257
  82 0.339583 203.416 294.838
  83 0.34375 227.228 300.152
  84 0.347917 198 301.519
  85 0.352083 207.556 296.381
  86 0.35625 236.574 293.981
  87 0.360417 204.314 295.442
  88 0.364583 233.556 296.062
  89 0.36875 198 300.351
  90 0.372917 202.974 297.761
  91 0.377083 238.446 293.1
  92 0.38125 204.552 294.326
  93 0.385417 224.028 294.325
  94 0.389583 198 297.317
  95 0.39375 203.774 298.208
  96 0.397917 234.606 299.502
  97 0.402083 207.844 295.499
  98 0.40625 223.776 295.521
  99 0.410417 198 300.185
  100 0.414583 208.806 303.559
  101 0.41875 234.658 301.886
  102 0.422917 212.508 299.004
  103 0.427083 220.028 304.045
  104 0.43125 198 304.74
  105 0.435417 213.722 305.95
  106 0.439583 232.51 304.004
  107 0.44375 201.764 304.611
  108 0.447917 232.004 305.721
  109 0.452083 199.178 303.292
  110 0.45625 213 301.083
  111 0.460417 228.576 302.53
  112 0.464583 201.246 298.914
  113 0.46875 220 296.965
  114 0.472917 202.526 305.483
  115 0.477083 233.776 306.773
  116 0.48125 207.812 301.795
  117 0.485417 206.826 304.833
  118 0.489583 223.06 307.079
  119 0.49375 209.764 308.188
  120 0.497917 234.912 306.462
  121 0.502083 211.096 306.565
  122 0.50625 204.09 306.406
  123 0.510417 226.138 303.552
