# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 100
49 168000 13653 1717.48 -7909.13 -5502.37
50 171500 13652 2888.29 3814.51 -103.442
51 175000 13651 3432.35 4627.5 3313.74
52 178500 13650 9665.55 13718.1 4966.13
53 182000 13649 7425.48 3855.19 4347.84
54 185500 13648 5913.81 -2516.1 -3955
55 189000 13647 -9895.29 1622.88 -3594.36
56 192500 13646 2795.98 -2832.39 3589.19
57 196000 13645 -11793.6 -4583.26 -2302.49
58 199500 13644 8508.05 5901.75 -5172.92
59 203000 13643 -3185.12 4728.83 -8387.67
60 206500 13642 5153.68 9727.45 -5248.57
61 210000 13641 6283.71 5788.33 2653.23
62 213500 13640 5518.3 3833.51 -9928.6
63 217000 13639 -10912.2 11288.8 1508.75
64 220500 13638 -1046.72 15769.3 6211.92
65 224000 13637 -2342.48 14773.1 4753.25
66 227500 13636 18510.7 4320.09 -2408.77
67 231000 13635 -879.331 -4146.41 -104.736
68 234500 13634 -2319.22 -3488.78 -10481.2
69 238000 13633 8437.51 10734.8 -5965.63
70 241500 13632 10523.4 -1058.57 -5347.09
71 245000 13631 7836.62 -2489.86 340.968
72 248500 13630 -1488.93 2345.76 -4556.38
73 252000 13629 4910.49 -2730.04 2913.09
74 255500 13628 4073.13 -7758.24 -13518.4
75 259000 13627 723.377 -14219.2 3012.07
76 262500 13626 15686 -11826.4 1756.23
77 266000 13625 10694.8 -5463.67 -6184.6
78 269500 13624 -6912.84 -13565.4 -5288.71
79 273000 13623 9993.69 -2045.73 -1216.55
80 276500 13622 -14787.4 -3691.34 4616.83
81 280000 13621 4123.94 2665.07 -12678.1
82 283500 13620 3474.58 3899.51 9355.55
83 287000 13619 -3253.02 -6251.31 -265.63
84 290500 13618 -14.5989 -5234.13 -681.275
85 294000 13617 6160.13 -211.521 7199.62
86 297500 13616 6120.62 -3901.4 3810.22
87 301000 13615 4126.22 -13361.2 8352.75
88 304500 13614 -5380.23 2459.57 -5517.02
89 308000 13613 1671.92 2484.83 1442.74
90 311500 13612 5035.63 12853.6 -6209.06
91 315000 13611 4250.03 1873.68 -6981.43
92 318500 13610 5973.69 -910.872 -4409.76
93 322000 13609 -1002.63 -3332.45 -2622.26
94 325500 13608 6455.81 8181.09 8251.99
95 329000 13607 -6475.85 -13134.2 4460.46
96 332500 13606 5715.38 -526.347 4462.63
97 336000 13605 348.421 -4827.45 4190.43
98 339500 13604 -1439.84 7185.32 -8913.66
99 343000 13603 -2759.44 2662.98 -2352.46
100 346500 13602 -1750.68 -3816.84 -5031.37
48300000 100
1 0 13801 805112 793660 766382
2 3500 13800 11097 -3121.89 19531.9
3 7000 13799 384.523 6005.87 -9601.7
4 10500 13798 -6360.16 -310.446 4994.16
5 14000 13797 -3894.31 -4017.41 7021.93
6 17500 13796 -4624.21 -13261.2 -1836.51
7 21000 13795 -3423.61 -1698.92 3001.64
8 24500 13794 9805.73 -1951.43 3069.51
9 28000 13793 -1497.01 -2125.74 -7186.31
10 31500 13792 -5492.78 9042.49 -430.905
11 35000 13791 2057.43 -9489.88 -335.302
12 38500 13790 -12653.3 -8546.34 -1800.45
13 42000 13789 392.866 -4522.34 1804.74
14 45500 13788 8201.48 -5188.17 6034.58
15 49000 13787 -2329.27 -16831.5 -957.396
16 52500 13786 -11737.6 -9858.05 615.88
17 56000 13785 6251.79 234.965 -4488.43
18 59500 13784 18496.8 9281.21 -3431.53
19 63000 13783 11302.7 4344.33 -13298.7
20 66500 13782 -7427.36 -2310.38 4531.63
21 70000 13781 8277.55 -11848.3 13373.5
22 73500 13780 -3444.96 -4251.31 6935.22
23 77000 13779 1133.93 8102.77 12013.5
24 80500 13778 4411.53 -6227.18 -3439.38
25 84000 13777 4375.17 -5144.75 -11869.8
26 87500 13776 -3578.8 6946.77 -4272.25
27 91000 13775 8312.72 -4131.99 -7296.65
28 94500 13774 -11469.4 2149.28 -6229.07
29 98000 13773 6198.34 -5119.66 -3294.51
30 101500 13772 2464.71 -5841.94 -15060.9
31 105000 13771 -5510.52 88.5207 -5253.31
32 108500 13770 3933.25 8789.82 614.308
33 112000 13769 290.445 -4149.82 -2536.78
34 115500 13768 -4308.86 -8076.14 9164.82
35 119000 13767 -10179.9 15126.1 3437.55
36 122500 13766 3831.96 -905.756 4901.5
37 126000 13765 548.928 -2340.24 -1334.68
38 129500 13764 4489.1 -543.696 6445
39 133000 13763 4735.87 631.663 -12405.3
40 136500 13762 -19892.2 5276.78 -5473.93
41 140000 13761 -792.049 6513.11 4554.97
42 143500 13760 -7584.81 -1394.23 6077.05
43 147000 13759 -8845.08 -1132.74 6702.02
44 150500 13758 -829.479 8881.49 -272.115
45 154000 13757 -6193.88 -9628.32 72.8773
46 157500 13756 2792.59 3348.23 -1373.7
47 161000 13755 -1013.67 -4102.93 -5618.97
48 164500 13754 4793.79 11327.6 -1584.92
49 168000 13753 2259.86 -8406.42 -5479.9
50 171500 13752 2434.45 3213.28 -999.115
51 175000 13751 3319.14 4573.94 3698.87
52 178500 13750 10206.1 13626.6 5753.48
53 182000 13749 8390.94 3560.71 4358.8
54 185500 13748 6648.12 -2356.05 -4537.72
55 189000 13747 -9371.48 1119.83 -4220.63
56 192500 13746 3650.49 -1903.08 3597.36
57 196000 13745 -12129.8 -4486.86 -1735.61
58 199500 13744 7640.55 6249.84 -4498.73
59 203000 13743 -2990.84 4596.25 -8495.17
60 206500 13742 4947.39 10169.4 -5628.14
61 210000 13741 6842.24 5449.12 2263.04
62 213500 13740 6251.14 3626.08 -9422.66
63 217000 13739 -11397.8 10416.5 1153.9
64 220500 13738 -2311.66 15624.4 6408.64
65 224000 13737 -2548.31 14835.3 5134.37
66 227500 13736 17941.3 4531.85 -2868.25
67 231000 13735 -1230.4 -3811.03 -277.151
68 234500 13734 -1653.43 -2656.76 -10102.3
69 238000 13733 8265.04 9205.32 -6626.11
70 241500 13732 10015.1 -438.628 -4924.65
71 245000 13731 6874.06 -2618.6 237.343
72 248500 13730 -1441.15 3645.85 -4694.89
73 252000 13729 4655.42 -3012.28 2124.8
74 255500 13728 4276.17 -7078.87 -13402.3
75 259000 13727 747.882 -13990 3287.72
76 262500 13726 16658.1 -11866.2 1092.92
77 266000 13725 10439.3 -5931.85 -5681.46
78 269500 13724 -7464.03 -13167.6 -5482.26
79 273000 13723 9795.39 -2644.38 -1756.69
80 276500 13722 -15824.9 -2406.38 4666.99
81 280000 13721 5165.87 2522.12 -12722.2
82 283500 13720 4675.83 4714.38 8898.88
83 287000 13719 -3932.09 -5466.44 59.2307
84 290500 13718 -42.4051 -4057.5 90.9501
85 294000 13717 7016.29 -1351.2 7355.59
86 297500 13716 6089.45 -3555.48 3930.72
87 301000 13715 3458.39 -13471.6 8592.15
88 304500 13714 -6212.54 2625.65 -5318.82
89 308000 13713 1080.45 2781.99 2133.24
90 311500 13712 5767.28 13592.6 -5353.58
91 315000 13711 4251.26 2019.24 -7416
92 318500 13710 5744.73 -659.561 -4204.83
93 322000 13709 -1211.18 -3834.58 -2638.21
94 325500 13708 6172.93 7686.81 8319.77
95 329000 13707 -6041.64 -12389.2 4425.75
96 332500 13706 5978.48 310.463 4645.6
97 336000 13705 -272.519 -5570.68 3758.97
98 339500 13704 -1527.68 6593.28 -8666.26
99 343000 13703 -2540.04 3048.73 -2708.08
100 346500 13702 -2127.26 -3503.53 -4602.36
48650000 100
1 0 13901 806225 794125 764792
2 3500 13900 11398.6 -2521.73 19702.7
3 7000 13899 -608.747 6621.48 -9727.01
4 10500 13898 -7633.29 -121.286 4857.97
5 14000 13897 -4170.16 -5145.69 7449.01
6 17500 13896 -4573.97 -13981.5 -1405.86
7 21000 13895 -3259.49 -3281.45 2839.16
8 24500 13894 10080.5 -2108.62 2126.52
9 28000 13893 -528.879 -2596.34 -8027.97
10 31500 13892 -6214.86 9345.21 -325.628
11 35000 13891 1945.55 -9860.11 -155.36
12 38500 13890 -13471.6 -8090.36 -2076.37
13 42000 13889 157.738 -3899.18 1577.73
14 45500 13888 8954.71 -5249.81 6474.78
15 49000 13887 -2890.17 -16122.2 -593.263
16 52500 13886 -10917.3 -10101.8 848.233
17 56000 13885 6377.72 -267.453 -3933.79
18 59500 13884 18566.7 9060.41 -3638.23
19 63000 13883 11278 4792.33 -12774.1
20 66500 13882 -7820.72 -3041.57 5112.16
21 70000 13881 8119.27 -11416.9 13076.6
22 73500 13880 -3485.95 -4624.22 6219.05
23 77000 13879 891.812 7614.98 12077.6
24 80500 13878 5161.77 -5913.51 -3222.97
25 84000 13877 3615.46 -5707.24 -12235.7
26 87500 13876 -3338.44 7245.33 -3960.18
27 91000 13875 7852.97 -4457.01 -7992.17
28 94500 13874 -11340.3 2420.16 -6517.69
29 98000 13873 6360.83 -4991.47 -3512.57
30 101500 13872 1890.69 -6675.55 -14671.1
31 105000 13871 -5711.61 244.793 -4892.46
32 108500 13870 3451.14 8639.18 317.306
33 112000 13869 556.396 -3335.79 -2533.11
34 115500 13868 -3827.15 -8506.85 8855.17
35 119000 13867 -10437.3 15902.3 4079.68
36 122500 13866 3917.19 -902.275 5062.64
37 126000 13865 1432.11 -1874.34 -1708.16
38 129500 13864 3993.29 -553.138 5645.97
39 133000 13863 4933.88 807.927 -12196.2
40 136500 13862 -19930.7 5164.48 -4986.54
41 140000 13861 -36.506 6884.28 3557.44
42 143500 13860 -7555.92 -1470.26 5855.72
43 147000 13859 -9125.57 -2203.66 6613.34
44 150500 13858 -631.241 8354.55 -191.918
45 154000 13857 -6368.78 -10022.3 246.064
46 157500 13856 3036.17 3908.8 -1876.58
47 161000 13855 -684.123 -3689.75 -6310.02
48 164500 13854 3420.2 10385.5 -1335.76
49 168000 13853 2707.38 -7813.67 -5058.03
50 171500 13852 2553.34 2776.87 -1405.29
51 175000 13851 3225.39 4776.46 2757.62
52 178500 13850 10200 13116.8 5107.84
53 182000 13849 8741.76 4143.19 4598.31
54 185500 13848 6142.43 -1805.34 -4247.68
55 189000 13847 -9533.58 1000.51 -3848.28
56 192500 13846 4638.1 -1560.84 3800.54
57 196000 13845 -12603 -3933.17 -1814.2
58 199500 13844 7229.36 6700.73 -3799.78
59 203000 13843 -2800.18 6382.53 -7921.21
60 206500 13842 4523.22 10480.9 -5850.2
61 210000 13841 6539.6 4866.99 2275.25
62 213500 13840 7038.8 2715.55 -9029.85
63 217000 13839 -10701.1 8857.24 640.211
64 220500 13838 -2467.46 14627.8 5794.58
65 224000 13837 -2335.42 14884.2 4436.28
66 227500 13836 17688.9 4308.46 -3769.7
67 231000 13835 -2419.93 -2722.76 -428.651
68 234500 13834 -2628.91 -2389.33 -9696.21
69 238000 13833 8504.39 10879.2 -6898.49
70 241500 13832 10351.2 -1107.45 -4865.73
71 245000 13831 7709.39 -2138.61 423.684
72 248500 13830 -651.611 3429.79 -4565.47
73 252000 13829 4410.03 -2042.23 2607.66
74 255500 13828 4014.94 -6840.05 -12230.8
75 259000 13827 649.267 -14728.6 3416.88
76 262500 13826 16208.7 -12034.2 221.957
77 266000 13825 9678.99 -7147.63 -5263.82
78 269500 13824 -6541.83 -13840.8 -4851.32
79 273000 13823 11004.1 -3611.66 -1793.47
80 276500 13822 -15566.8 -3506.25 4640.18
81 280000 13821 4539.27 3110.92 -12547.1
82 283500 13820 3758.32 4619.07 8278.73
83 287000 13819 -4043.62 -5149.73 276.459
84 290500 13818 -142.316 -3950.08 633.812
85 294000 13817 7554.51 -1144.64 6792.15
86 297500 13816 5305.73 -3907.17 4179.44
87 301000 13815 3253.01 -12915 8811.11
88 304500 13814 -6010.72 2436.32 -4998.76
89 308000 13813 1093.93 2758.2 1594.2
90 311500 13812 5876.23 13574.4 -4925.48
91 315000 13811 4950.92 2486.17 -6709.4
92 318500 13810 5232.45 -1093.67 -3990.28
93 322000 13809 -1786.07 -3283.98 -1858.57
94 325500 13808 6167.72 7792.82 8128.94
95 329000 13807 -5154.08 -12595.2 4295.02
96 332500 13806 6766.24 396.522 5425.44
97 336000 13805 -670.829 -5944.58 4149.22
98 339500 13804 -1557.69 6346.4 -9307.68
99 343000 13803 -3473.32 3003.89 -3006.26
100 346500 13802 -3127.93 -4326.18 -3464.09
49000000 100
1 0 14001 806550 794408 763973
2 3500 14000 12609.9 -1752.87 19221.8
3 7000 13999 -627.403 6458.92 -9271.57
4 10500 13998 -7691.36 648.834 4059.12
5 14000 13997 -3845.51 -5426.33 7820.51
6 17500 13996 -4040.88 -13656.1 -2221.46
7 21000 13995 -2704.81 -3683.79 3136.99
8 24500 13994 9813.14 -2096.14 1780.35
9 28000 13993 -768.332 -1655.9 -7986.62
10 31500 13992 -5989.76 9247.26 -840.701
11 35000 13991 2781.43 -9974.64 22.1905
12 38500 13990 -12031.7 -8424.62 -2794.69
13 42000 13989 1646.14 -3554.29 1438.48
14 45500 13988 9548.29 -4290.08 6177.77
15 49000 13987 -3020.44 -15819.3 224.195
16 52500 13986 -11101.7 -9415.52 -358.301
17 56000 13985 5771.15 1023.52 -3596.14
18 59500 13984 18987.5 9801.74 -3318.27
19 63000 13983 12161.4 5684.73 -12401.5
20 66500 13982 -7808.19 -2796.15 3958.2
21 70000 13981 7116.17 -11237.5 13349.5
22 73500 13980 -3543.05 -4248.12 5769.42
23 77000 13979 2214.55 6711.75 12357.3
24 80500 13978 6193.94 -6516.98 -2685.02
25 84000 13977 4586.62 -5695.51 -11576
26 87500 13976 -3700.73 7166.93 -4139.05
27 91000 13975 6802.83 -4249.05 -7568.44
28 94500 13974 -11124.2 3509.64 -5963.92
29 98000 13973 6425.69 -4057.67 -3886.86
30 101500 13972 1800.95 -6424.97 -14594.7
31 105000 13971 -6704.51 358.621 -4818.53
32 108500 13970 2807.52 8394.83 1119.82
33 112000 13969 637.615 -3261.85 -3283.05
34 115500 13968 -4090.98 -8665.09 8575.01
35 119000 13967 -10574.1 15445.7 3575.79
36 122500 13966 3871.03 -316.379 5001.93
37 126000 13965 1086.4 -1728.7 -2879.97
38 129500 13964 3036.94 -362.062 5729.25
39 133000 13963 3795.89 249.812 -12449.4
40 136500 13962 -20830.9 4361.93 -4593.75
41 140000 13961 -128.02 6994.64 3538.08
42 143500 13960 -8083.27 -2289.9 6370.2
43 147000 13959 -9714.9 -1704.02 5760.86
44 150500 13958 -1586.43 8626.88 244.567
45 154000 13957 -7013.91 -10757.8 275.282
46 157500 13956 2767.66 4403.95 -689.346
47 161000 13955 -647.214 -2998 -6810.18
48 164500 13954 3114.34 9902.91 -538.375
49 168000 13953 1945.3 -8093.99 -5775.97
50 171500 13952 2161.12 2780.65 -1013.33
51 175000 13951 3565.69 4405.26 1751.02
52 178500 13950 10447.1 13475.4 5753.21
53 182000 13949 8099.47 4374.13 3910.97
54 185500 13948 5415.04 -1715.72 -3588.91
55 189000 13947 -10602.4 1739.12 -3820.43
56 192500 13946 4343.97 -1808.97 4893.26
57 196000 13945 -13074.1 -4776.42 -1691.94
58 199500 13944 5783.75 6457.24 -3745.3
59 203000 13943 -3406.19 6384.79 -8139.53
60 206500 13942 4812.31 10627.9 -6366.15
61 210000 13941 7172.49 4009.24 2188.84
62 213500 13940 6371.27 2109.06 -7606.11
63 217000 13939 -11075.3 8184.28 397.875
64 220500 13938 -2074.23 14163.4 5324.56
65 224000 13937 -2464.34 15289 3633.37
66 227500 13936 16845.1 4535.25 -3664.21
67 231000 13935 -3110.02 -2597.07 -1077.7
68 234500 13934 -2629.17 -1732.94 -9389.66
69 238000 13933 8802.88 10520.6 -7246.62
70 241500 13932 10022.9 -1043.94 -4365.11
71 245000 13931 8008.37 -1648.21 424.061
72 248500 13930 -711.909 3324.6 -4594.32
73 252000 13929 4791.79 -1263.69 2783.38
74 255500 13928 4142.69 -6903.39 -12108.3
75 259000 13927 490.077 -15569.3 3749.95
76 262500 13926 16416.5 -13230 700.771
77 266000 13925 10473.4 -7216.94 -5563.15
78 269500 13924 -7212.7 -13446.2 -5284.38
79 273000 13923 10976.6 -4156.73 -1161.44
80 276500 13922 -15923.7 -2965.34 4942.37
81 280000 13921 4986.34 3912.93 -12158.2
82 283500 13920 3556.07 5070.18 8045.73
83 287000 13919 -3460.37 -5762.53 -29.4452
84 290500 13918 623.789 -4146.32 701.636
85 294000 13917 7539.5 -1328.1 7637.61
86 297500 13916 5181 -3708.8 3919.49
87 301000 13915 3450.66 -12653.1 9229.61
88 304500 13914 -5395.26 2235.03 -5691.44
89 308000 13913 1725.32 3032.82 1185.55
90 311500 13912 5926.41 12849.1 -5522.88
91 315000 13911 4410.22 1323.58 -6953.17
92 318500 13910 4696.35 -773.393 -4427.66
93 322000 13909 -1579.58 -3055 -1562.21
94 325500 13908 7119.98 8110.77 7506.52
95 329000 13907 -4731.18 -11773.5 3916.99
96 332500 13906 7491.77 309.881 5549.09
97 336000 13905 -147.977 -6250.91 4645.78
98 339500 13904 -1069.62 6510.37 -9772.66
99 343000 13903 -2660.14 2419.17 -2909.76
100 346500 13902 -2752.6 -3794.76 -3207.88
49350000 100
1 0 14101 808512 794052 763258
2 3500 14100 12704 -2201.18 18977.3
3 7000 14099 -43.8258 7161.29 -8394.81
4 10500 14098 -7663.18 839.024 3869.08
5 14000 14097 -3924.91 -4667.61 7360.14
6 17500 14096 -4259.19 -14068.5 -2745.79
7 21000 14095 -3347.39 -3407.12 2706.87
8 24500 14094 10809 -1792.77 2166.12
9 28000 14093 -1860.05 -2263.44 -7370.02
10 31500 14092 -5992.21 8779.87 -593.466
11 35000 14091 2232.84 -10606.2 -50.962
12 38500 14090 -10709.3 -8184.74 -3047.01
13 42000 14089 1041.99 -4523.48 1330.52
14 45500 14088 9578.17 -4319.74 5248.97
15 49000 14087 -2477.63 -15785.8 -447.019
16 52500 14086 -11724 -10081.7 -560.497
17 56000 14085 4218.13 121.455 -3814.54
18 59500 14084 18557.4 10373.8 -2553.09
19 63000 14083 12213.9 5789.37 -12146.2
20 66500 14082 -7544.9 -3189.71 4330.86
21 70000 14081 6104.84 -11067.9 13571.3
22 73500 14080 -4450.53 -3504.5 4969.99
23 77000 14079 1112.74 6627.65 11868.8
24 80500 14078 5019.47 -6533.37 -3137.36
25 84000 14077 5261.9 -5330.6 -11527.8
26 87500 14076 -3015.78 7544.85 -4254.93
27 91000 14075 6663.68 -5055.97 -7137.09
28 94500 14074 -12419.4 4309.51 -4913.76
29 98000 14073 6829 -3311.54 -3544.05
30 101500 14072 1569.57 -5624.38 -14392.1
31 105000 14071 -6506.14 190.455 -5659.68
32 108500 14070 2223.39 8203.05 337.62
33 112000 14069 741.596 -2941.87 -3658.78
34 115500 14068 -3435.06 -8676.68 8638.84
35 119000 14067 -10919.6 15688.1 3804.43
36 122500 14066 4238.52 171.097 5318.53
37 126000 14065 1314.07 -1914.37 -2881.62
38 129500 14064 3216.55 -167.164 6391.08
39 133000 14063 2719.65 746.938 -13720.8
40 136500 14062 -21338.9 4190.46 -5161.55
41 140000 14061 -1090.75 5811.25 2824.02
42 143500 14060 -8664.83 -1170.46 5631.97
43 147000 14059 -8909.3 -1666.62 5719.68
44 150500 14058 -63.3681 7533.58 212.455
45 154000 14057 -6861.24 -10842.5 1371.97
46 157500 14056 1595.64 4080.17 -302.266
47 161000 14055 315.677 -3321.28 -6228.48
48 164500 14054 3889.73 8193.29 -659.137
49 168000 14053 2230.82 -8069.87 -6457.73
50 171500 14052 1850.59 2808 -698.182
51 175000 14051 2866.95 4086.88 1771.52
52 178500 14050 10529.2 13276.9 6097.57
53 182000 14049 8506.28 4549.25 4292.49
54 185500 14048 7205.34 -1770.31 -3081.44
55 189000 14047 -8904.43 2631.75 -2997.38
56 192500 14046 4709.76 -1059.01 4185.84
57 196000 14045 -13683.3 -3917.35 -1627.12
58 199500 14044 5632.1 5553.38 -4379.43
59 203000 14043 -3019.12 6801.08 -8491.88
60 206500 14042 4168.85 10904.4 -7027.94
61 210000 14041 6823.46 3511.77 2651.14
62 213500 14040 6228.5 1442.74 -6895.56
63 217000 14039 -11610.8 8893.34 422.861
64 220500 14038 -3348.43 13437 5740.21
65 224000 14037 -2109.64 14498.3 3603.64
66 227500 14036 18483.5 4431.92 -4387.85
67 231000 14035 -2307.74 -3100.24 -1213.1
68 234500 14034 -1977.11 -2450.5 -9968.77
69 238000 14033 9324.53 9660.23 -7726.97
70 241500 14032 9813.65 -1484.32 -4066.09
71 245000 14031 7674.78 -1686.72 363.586
72 248500 14030 -695.802 3833.16 -4074.24
73 252000 14029 4772.65 -1356.35 2192.01
74 255500 14028 2335.61 -6668.01 -11549.3
75 259000 14027 -212.096 -16186 4021.94
76 262500 14026 16382.3 -13683.6 468.387
77 266000 14025 11791.8 -6690.32 -6133.08
78 269500 14024 -6207.62 -13987.5 -4459.78
79 273000 14023 12158.1 -4324.67 -786.233
80 276500 14022 -14398 -2640.25 5078.24
81 280000 14021 4666.42 3640.3 -11888.6
82 283500 14020 3154.19 4874.08 8093.91
83 287000 14019 -3556.02 -6184.37 -161.734
84 290500 14018 1185.92 -3631.81 686.762
85 294000 14017 7003.4 -1532.44 7021.91
86 297500 14016 4757.54 -4157.53 3727.35
87 301000 14015 3758.86 -13341.2 9142.34
88 304500 14014 -6820.37 2428.99 -4559.92
89 308000 14013 2082 2533.26 929.228
90 311500 14012 6152.65 12760.3 -4222.25
91 315000 14011 4134.08 1486.21 -7214.03
92 318500 14010 4401.67 -941.589 -3576.8
93 322000 14009 -2437.24 -3248.79 -3050.45
94 325500 14008 7349.88 7300.37 7540.26
95 329000 14007 -5264.7 -11100.6 3430.02
96 332500 14006 7304.05 -582.933 5370.23
97 336000 14005 -723.928 -6315.33 3820.11
98 339500 14004 -520.481 7073.67 -8936.15
99 343000 14003 -3078.64 2196.9 -2756.77
100 346500 14002 -4248 -4008.12 -3500.11
49700000 100
1 0 14201 808983 794127 763735
2 3500 14200 12158.9 -2960.09 18525.3
3 7000 14199 -15.6153 7172.2 -8209.66
4 10500 14198 -7810.63 558.255 3058.64
5 14000 14197 -3250.41 -5138.13 7380.59
6 17500 14196 -3540.93 -13691.3 -3289.92
7 21000 14195 -3368.13 -3271.22 3094.87
8 24500 14194 10628.6 -1351.33 2215.69
9 28000 14193 -1018.23 -1951.22 -6484.81
10 31500 14192 -5846.76 9343.35 -1484.05
11 35000 14191 2204.35 -9363.83 -406.95
12 38500 14190 -10805.5 -8327.2 -3733.16
13 42000 14189 842.288 -4552.08 1552.08
14 45500 14188 10004.9 -4335.48 5208.56
15 49000 14187 -3994.81 -15649.2 -649.575
16 52500 14186 -11127.2 -10450.1 -349.513
17 56000 14185 4532.88 -382.432 -3945.83
18 59500 14184 18944.8 10904.1 -2235.7
19 63000 14183 11684.4 5213.58 -11912.9
20 66500 14182 -7993.82 -1801.74 4299.63
21 70000 14181 6342.66 -11827.3 13842.5
22 73500 14180 -3534.15 -2683.7 5390.67
23 77000 14179 1418.49 6640.21 11329.7
24 80500 14178 5042.72 -7032.52 -2801.89
25 84000 14177 5475.99 -5147.06 -12281
26 87500 14176 -3063.14 6851.44 -4516.52
27 91000 14175 6679.21 -4709.13 -7471.67
28 94500 14174 -13279.2 4724.98 -4129.88
29 98000 14173 7419.07 -4279.88 -3544.98
30 101500 14172 2065.64 -4646.25 -13367.7
31 105000 14171 -6679.6 297.414 -6159.31
32 108500 14170 1656.44 8277.92 193.545
33 112000 14169 645.757 -3017.46 -2965.08
34 115500 14168 -3812.03 -9761.86 8850.31
35 119000 14167 -11376.9 15882.7 4560.19
36 122500 14166 3679.88 -198.251 4171.77
37 126000 14165 1495.22 -1456.9 -1842.9
38 129500 14164 3258.85 -786.937 6341.86
39 133000 14163 2922.12 1456.68 -13623.2
40 136500 14162 -20496.6 3944.72 -5498.09
41 140000 14161 -1743.1 6294.02 3367.81
42 143500 14160 -7321.87 -1428.94 5570.82
43 147000 14159 -9953.1 -2361.56 5738
44 150500 14158 68.0498 7857.45 -637.093
45 154000 14157 -6642.28 -10588.4 1827.41
46 157500 14156 929.01 4317.52 -407.805
47 161000 14155 1439.7 -3735.48 -5785.89
48 164500 14154 3764.51 7363.2 -598.71
49 168000 14153 1975.42 -7461.34 -6170.02
50 171500 14152 1294.18 1789.88 -51.3383
51 175000 14151 2807.25 4255.77 1008.89
52 178500 14150 10821.8 13411.6 5995.94
53 182000 14149 7283.37 3692.18 3971.19
54 185500 14148 7348.77 -1384.81 -3527.98
55 189000 14147 -8095.32 2179.41 -1588.44
56 192500 14146 4307.3 -980.376 4324.75
57 196000 14145 -14146.8 -4923.79 -2077.26
58 199500 14144 4900.44 5831.23 -4324.4
59 203000 14143 -3362.51 5561.68 -9685.5
60 206500 14142 3640.79 10482.7 -6827.75
61 210000 14141 7590.31 3300.15 2489.95
62 213500 14140 5271.08 1885.98 -6587.98
63 217000 14139 -12213.5 9049.35 431.668
64 220500 14138 -3385.65 12730.7 6121.22
65 224000 14137 -1560.88 14348.2 3357.26
66 227500 14136 18086.1 4752.3 -3893.53
67 231000 14135 -2104.13 -3433.22 -786.934
68 234500 14134 -2032.92 -1837.38 -9718.89
69 238000 14133 10069.2 9371.72 -7803.01
70 241500 14132 10394.8 -2106.03 -4112.03
71 245000 14131 6914.59 -1087.71 -121.586
72 248500 14130 76.7241 2892.48 -4557.85
73 252000 14129 4325.47 -1184.54 3216.71
74 255500 14128 2514.79 -6749.82 -11174.5
